"Date & Time","Barometer - hPa","Inside Temp - °C","Inside Hum - %","Inside Dew Point - °C","Inside Heat Index - °C","Inside EMC","Temp - °C","High Temp - °C","Low Temp - °C","Hum - %","Dew Point - °C","Wet Bulb - °C","Wind Speed - km/h","Wind Direction","Wind Run - km","High Wind Speed - km/h","High Wind Direction","Wind Chill - °C","Heat Index - °C","THW Index - °C","THSW Index - °C","Rain - mm","Rain Rate - mm/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - mm","UV Index","UV Dose - MEDs","High UV Index","Heating Degree Days","Cooling Degree Days"
"7/2/13 09:00","1009,1","20","37","5","19","7,3","-1","-0","-1","91","-2","--","0","","0,0","11","WSW","-1","-1","-1","-2","0,0","0,0","23","0,99","30","0,0","0","0,0","0","0,402","0,000"
"7/2/13 09:30","1009,5","20","37","5","19","7,3","-1","-1","-1","89","-3","--","3","W","1,6","18","NW","-2","-1","-2","-2","0,0","0,0","35","1,51","40","0,0","0","0,0","0","0,404","0,000"
"7/2/13 10:00","1009,8","20","37","5","19","7,3","-0","-0","-1","87","-2","--","5","W","2,4","18","W","-2","-0","-2","-2","0,2","0,0","55","2,37","88","0,0","0","0,0","0","0,388","0,000"
"7/2/13 10:30","1010,1","20","37","5","19","7,3","-0","-0","-0","86","-2","--","3","W","1,6","16","WSW","-1","-0","-1","-1","0,6","2,2","50","2,15","72","0,0","0","0,0","0","0,388","0,000"
"7/2/13 11:00","1010,2","20","37","5","18","7,3","-1","-0","-1","90","-2","--","3","W","1,6","16","W","-1","-1","-1","-2","0,2","1,2","28","1,20","35","0,0","0","0,0","0","0,397","0,000"
"7/2/13 11:30","1010,2","20","37","5","18","7,3","-0","-0","-1","89","-2","--","3","W","1,6","13","W","-1","-0","-1","-2","0,4","0,0","35","1,51","54","0,0","0","0,0","0","0,387","0,000"
"7/2/13 12:00","1010,4","20","37","5","18","7,3","0","0","-0","86","-2","--","5","W","2,4","16","W","-1","0","-1","-2","0,4","1,2","56","2,41","69","0,0","0","0,1","1","0,380","0,000"
"7/2/13 12:30","1010,5","20","37","5","18","7,3","0","0","-0","85","-2","--","5","W","2,4","21","WNW","-1","0","-1","-2","0,2","1,2","51","2,19","74","0,0","0","0,0","1","0,377","0,000"
"7/2/13 13:00","1010,6","20","37","4","18","7,3","0","0","0","85","-2","--","5","WSW","2,4","14","WSW","-1","0","-1","-2","0,4","0,8","52","2,24","90","0,0","0","0,0","1","0,375","0,000"
"7/2/13 13:30","1010,5","19","37","4","18","7,3","1","1","0","81","-2","--","5","W","2,4","21","W","-1","1","-1","-1","0,2","0,8","62","2,67","107","0,0","0","0,1","1","0,367","0,000"
"7/2/13 14:00","1010,9","19","37","4","18","7,3","0","1","0","81","-3","--","5","WSW","2,4","16","SW","-1","0","-1","-2","0,4","1,0","57","2,45","114","0,0","0","0,1","1","0,377","0,000"
"7/2/13 14:30","1011,0","19","37","4","18","7,3","0","0","0","81","-3","--","5","WSW","2,4","14","WSW","-1","-0","-2","-2","0,2","1,0","39","1,68","42","0,0","0","0,0","0","0,380","0,000"
"7/2/13 15:00","1011,0","19","37","4","18","7,3","-0","0","-0","80","-3","--","3","WSW","1,6","16","WNW","-1","-0","-1","-2","0,0","0,0","32","1,38","37","0,0","0","0,0","0","0,383","0,000"
"7/2/13 15:30","1011,0","19","37","4","18","7,3","-0","-0","-0","81","-3","--","3","WSW","1,6","16","WSW","-1","-0","-1","-3","0,0","0,0","22","0,95","30","0,0","0","0,0","0","0,385","0,000"
"7/2/13 16:00","1011,2","19","37","4","18","7,3","-0","-0","-0","82","-3","--","5","WSW","2,4","16","WSW","-2","-0","-2","-4","0,0","0,0","5","0,22","12","0,0","0","0,0","0","0,389","0,000"
"7/2/13 16:30","1011,4","19","37","4","17","7,3","-0","-0","-0","83","-3","--","5","WSW","2,4","16","SSW","-2","-0","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,389","0,000"
"7/2/13 17:00","1011,5","19","37","4","17","7,3","-1","-0","-1","86","-3","--","3","WSW","1,6","14","WSW","-1","-1","-1","-3","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,395","0,000"
"7/2/13 17:30","1011,7","19","37","4","17","7,3","-1","-1","-1","88","-3","--","5","SW","2,4","18","S","-2","-1","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,399","0,000"
"7/2/13 18:00","1011,4","19","37","4","17","7,3","-1","-1","-1","87","-3","--","8","SW","4,0","21","SSW","-4","-1","-4","-6","0,2","0,0","0","0,00","0","0,0","0","0,0","0","0,397","0,000"
"7/2/13 18:30","1011,5","19","37","4","17","7,3","-1","-1","-1","88","-3","--","8","WSW","4,0","21","SW","-4","-1","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,402","0,000"
"7/2/13 19:00","1011,6","19","37","4","17","7,3","-1","-1","-1","91","-3","--","8","WSW","4,0","26","SW","-4","-1","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,409","0,000"
"7/2/13 19:30","1011,7","19","37","4","17","7,3","-1","-1","-1","91","-3","--","8","WSW","4,0","21","W","-4","-1","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,410","0,000"
"7/2/13 20:00","1011,9","19","37","4","17","7,3","-2","-1","-2","91","-3","--","6","W","3,2","18","SW","-4","-2","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,419","0,000"
"7/2/13 20:30","1012,3","19","37","4","17","7,3","-2","-2","-2","90","-3","--","2","W","0,8","13","WSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,413","0,000"
"7/2/13 21:00","1012,3","19","37","4","17","7,3","-2","-2","-2","90","-3","--","2","W","0,8","11","WNW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,417","0,000"
"7/2/13 21:30","1012,2","19","37","4","17","7,3","-2","-2","-2","91","-3","--","2","W","0,8","14","WNW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,420","0,000"
"7/2/13 22:00","1012,4","18","37","3","17","7,3","-2","-2","-2","92","-3","--","0","","0,0","5","W","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,424","0,000"
"7/2/13 22:30","1012,4","18","37","3","17","7,3","-2","-2","-2","92","-3","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,431","0,000"
"7/2/13 23:00","1012,6","18","37","3","17","7,3","-2","-2","-2","91","-3","--","0","","0,0","3","SSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,428","0,000"
"7/2/13 23:30","1012,3","18","37","3","17","7,3","-2","-2","-2","90","-4","--","2","WSW","0,8","11","WSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,428","0,000"
"8/2/13 00:00","1012,1","18","37","3","17","7,3","-2","-2","-2","90","-4","--","0","","0,0","0","","-2","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,433","0,000"
"8/2/13 00:30","1012,0","18","37","3","17","7,3","-2","-2","-2","90","-4","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,431","0,000"
"8/2/13 01:00","1012,1","18","37","3","17","7,3","-2","-2","-2","91","-3","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,426","0,000"
"8/2/13 01:30","1011,8","18","37","3","17","7,3","-2","-2","-2","93","-3","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,427","0,000"
"8/2/13 02:00","1011,5","18","37","3","17","7,3","-3","-2","-3","93","-4","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,435","0,000"
"8/2/13 02:30","1011,6","18","37","3","17","7,3","-3","-3","-3","94","-3","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,436","0,000"
"8/2/13 03:00","1011,4","18","37","3","17","7,3","-3","-3","-3","94","-4","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,441","0,000"
"8/2/13 03:30","1011,3","18","37","3","17","7,3","-3","-3","-3","93","-4","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,446","0,000"
"8/2/13 04:00","1011,3","18","37","3","16","7,3","-3","-3","-3","94","-4","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,443","0,000"
"8/2/13 04:30","1011,2","18","37","3","16","7,3","-2","-2","-3","94","-3","--","2","SW","0,8","10","SW","-2","-3","-3","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,433","0,000"
"8/2/13 05:00","1011,1","18","37","3","16","7,3","-2","-2","-2","93","-3","--","2","WSW","0,8","8","WSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,428","0,000"
"8/2/13 05:30","1011,1","18","37","3","16","7,3","-2","-2","-2","92","-3","--","3","SW","1,6","14","SW","-3","-2","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,424","0,000"
"8/2/13 06:00","1011,2","18","37","3","16","7,3","-2","-2","-2","92","-3","--","3","WSW","1,6","14","WSW","-3","-2","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,424","0,000"
"8/2/13 06:30","1011,5","18","37","3","16","7,3","-2","-2","-2","91","-3","--","3","WSW","1,6","13","SW","-3","-2","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,425","0,000"
"8/2/13 07:00","1011,8","18","37","3","16","7,3","-2","-2","-2","91","-3","--","3","W","1,6","16","WSW","-3","-2","-3","-5","0,0","0,0","10","0,43","16","0,0","0","0,0","0","0,425","0,000"
"8/2/13 07:30","1012,2","18","37","3","16","7,3","-2","-2","-2","90","-3","--","2","W","0,8","10","WNW","-2","-2","-2","-4","0,0","0,0","23","0,99","32","0,0","0","0,0","0","0,424","0,000"
"8/2/13 08:00","1012,4","18","37","3","16","7,3","-2","-2","-2","89","-4","--","3","W","1,6","16","W","-3","-2","-3","-4","0,0","0,0","45","1,94","54","0,0","0","0,0","0","0,424","0,000"
"8/2/13 08:30","1012,8","18","37","3","16","7,3","-2","-2","-2","87","-4","--","2","W","0,8","11","NW","-2","-2","-2","-3","0,0","0,0","66","2,84","81","0,0","0","0,0","0","0,419","0,000"
"8/2/13 09:00","1012,9","18","37","3","16","7,3","-2","-2","-2","86","-4","--","2","W","0,8","13","W","-2","-2","-2","-1","0,0","0,0","89","3,83","121","0,0","0","0,0","0","0,417","0,000"
"8/2/13 09:30","1012,9","18","37","3","16","7,3","-2","-1","-2","83","-4","--","2","W","0,8","14","WSW","-2","-2","-2","-0","0,0","0,0","153","6,58","283","0,0","1","0,1","1","0,416","0,000"
"8/2/13 10:00","1013,0","18","37","3","16","7,3","-1","-1","-2","81","-4","--","2","WSW","0,8","13","WSW","-1","-1","-1","1","0,0","0,0","169","7,27","262","0,1","1","0,2","1","0,406","0,000"
"8/2/13 10:30","1013,2","18","37","3","16","7,3","-1","-1","-1","81","-4","--","2","NW","0,8","10","WNW","-1","-2","-2","-0","0,2","0,0","123","5,29","181","0,0","1","0,2","1","0,412","0,000"
"8/2/13 11:00","1013,1","18","37","3","16","7,3","-1","-1","-1","81","-4","--","2","NW","0,8","11","WNW","-1","-1","-1","0","0,2","0,0","160","6,88","190","0,1","1","0,2","1","0,409","0,000"
"8/2/13 11:30","1012,9","18","37","3","16","7,3","-1","-0","-1","77","-4","--","2","NW","0,8","10","W","-1","-1","-1","2","0,0","0,0","210","9,03","251","0,0","1","0,2","1","0,396","0,000"
"8/2/13 12:00","1013,1","18","37","3","16","7,3","-1","-1","-1","79","-4","--","3","NW","1,6","13","WNW","-1","-1","-2","1","0,0","0,0","202","8,69","230","0,1","1","0,2","1","0,398","0,000"
"8/2/13 12:30","1013,0","18","37","3","16","7,3","0","0","-1","71","-4","--","2","W","0,8","13","SW","0","-0","-0","4","0,2","0,0","346","14,89","519","0,0","1","0,2","1","0,378","0,000"
"8/2/13 13:00","1012,9","18","37","3","16","7,3","-1","0","-1","75","-4","--","3","W","1,6","14","NW","-1","-1","-1","2","0,2","0,0","253","10,88","510","0,1","1","0,2","1","0,395","0,000"
"8/2/13 13:30","1013,0","18","37","3","16","7,3","-0","-0","-1","73","-5","--","2","NW","0,8","16","NW","-0","-1","-1","1","0,0","0,0","164","7,06","406","0,0","1","0,1","1","0,389","0,000"
"8/2/13 14:00","1013,0","18","37","3","16","7,3","-1","-0","-1","75","-5","--","0","","0,0","8","NW","-1","-1","-1","-0","0,0","0,0","113","4,86","172","0,1","0","0,1","1","0,403","0,000"
"8/2/13 14:30","1013,1","18","37","3","16","7,3","-1","-1","-1","76","-5","--","0","","0,0","6","WNW","-1","-1","-1","-1","0,0","0,0","76","3,27","107","0,0","0","0,0","0","0,403","0,000"
"8/2/13 15:00","1013,3","18","37","3","16","7,3","-1","-1","-1","78","-5","--","0","","0,0","0","","-1","-1","-1","-2","0,0","0,0","55","2,37","67","0,0","0","0,0","0","0,406","0,000"
"8/2/13 15:30","1013,3","18","37","3","16","7,3","-1","-1","-1","80","-4","--","0","","0,0","8","WNW","-1","-2","-2","-3","0,0","0,0","44","1,89","67","0,0","0","0,0","0","0,412","0,000"
"8/2/13 16:00","1013,4","18","37","3","16","7,3","-2","-1","-2","82","-4","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","16","0,69","33","0,0","0","0,0","0","0,417","0,000"
"8/2/13 16:30","1013,5","18","37","3","16","7,3","-2","-2","-2","82","-4","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,414","0,000"
"8/2/13 17:00","1013,7","18","37","3","16","7,3","-2","-2","-2","83","-5","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,425","0,000"
"8/2/13 17:30","1013,9","18","37","3","16","7,3","-3","-2","-3","86","-5","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,446","0,000"
"8/2/13 18:00","1014,1","18","37","3","16","7,3","-3","-3","-3","88","-4","--","0","","0,0","0","","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,440","0,000"
"8/2/13 18:30","1014,0","18","37","3","16","7,3","-2","-2","-3","85","-4","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,426","0,000"
"8/2/13 19:00","1014,0","18","37","3","16","7,3","-2","-2","-2","86","-4","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,427","0,000"
"8/2/13 19:30","1014,1","17","37","3","16","7,3","-2","-2","-2","90","-3","--","0","","0,0","0","","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,420","0,000"
"8/2/13 20:00","1014,2","17","37","3","16","7,3","-2","-2","-2","92","-3","--","0","","0,0","6","SSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,425","0,000"
"8/2/13 20:30","1014,1","17","37","3","16","7,3","-2","-2","-2","93","-3","--","0","","0,0","6","WSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,426","0,000"
"8/2/13 21:00","1014,2","17","37","3","16","7,3","-2","-2","-2","93","-3","--","0","","0,0","8","WSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,427","0,000"
"8/2/13 21:30","1014,2","17","37","3","16","7,3","-2","-2","-2","93","-3","--","0","","0,0","6","SW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,428","0,000"
"8/2/13 22:00","1014,2","17","37","3","16","7,3","-2","-2","-2","93","-3","--","0","","0,0","8","WSW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,425","0,000"
"8/2/13 22:30","1014,3","17","37","2","16","7,3","-2","-2","-2","92","-3","--","2","WSW","0,8","13","WSW","-2","-2","-2","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,431","0,000"
"8/2/13 23:00","1014,5","17","37","2","16","7,3","-2","-2","-2","91","-4","--","0","","0,0","10","SW","-2","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,433","0,000"
"8/2/13 23:30","1014,4","17","37","2","16","7,3","-2","-2","-2","91","-4","--","0","","0,0","8","SW","-2","-2","-2","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,431","0,000"
"9/2/13 00:00","1014,4","17","37","2","16","7,3","-2","-2","-2","92","-3","--","2","SW","0,8","10","SW","-2","-2","-2","-4","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,428","0,000"
"9/2/13 00:30","1014,4","17","37","2","16","7,3","-2","-2","-2","93","-3","--","3","WSW","1,6","16","SW","-3","-2","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,429","0,000"
"9/2/13 01:00","1014,3","17","37","2","16","7,3","-2","-2","-2","93","-3","--","2","WSW","0,8","13","WSW","-2","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,433","0,000"
"9/2/13 01:30","1014,2","17","37","2","16","7,3","-2","-2","-2","93","-3","--","0","","0,0","8","SSW","-2","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,433","0,000"
"9/2/13 02:00","1014,1","17","37","2","16","7,3","-2","-2","-2","93","-3","--","2","WSW","0,8","10","SSW","-2","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,434","0,000"
"9/2/13 02:30","1014,2","17","37","2","16","7,3","-3","-2","-3","93","-4","--","2","WSW","0,8","10","WSW","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,435","0,000"
"9/2/13 03:00","1014,5","17","37","2","16","7,3","-3","-3","-3","93","-4","--","3","W","1,6","16","NNW","-4","-3","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,447","0,000"
"9/2/13 03:30","1014,7","17","37","2","16","7,3","-3","-3","-3","93","-4","--","2","WNW","0,8","10","WNW","-3","-3","-3","-5","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,451","0,000"
"9/2/13 04:00","1015,0","17","37","2","16","7,3","-4","-3","-4","93","-5","--","0","","0,0","10","WNW","-4","-4","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,458","0,000"
"9/2/13 04:30","1015,2","17","37","2","16","7,3","-4","-4","-4","93","-5","--","2","NW","0,8","10","NW","-4","-4","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,462","0,000"
"9/2/13 05:00","1015,6","17","37","2","16","7,3","-4","-4","-4","93","-5","--","0","","0,0","11","WNW","-4","-4","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,464","0,000"
"9/2/13 05:30","1016,0","17","37","2","16","7,3","-4","-4","-4","92","-5","--","0","","0,0","6","W","-4","-4","-4","-6","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,469","0,000"
"9/2/13 06:00","1016,3","17","37","2","16","7,3","-5","-4","-5","92","-6","--","2","NW","0,8","10","WNW","-5","-5","-5","-7","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,480","0,000"
"9/2/13 06:30","1016,8","17","37","2","15","7,3","-5","-5","-5","91","-6","--","2","W","0,8","11","WNW","-5","-5","-5","-7","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,480","0,000"
"9/2/13 07:00","1017,2","17","37","2","15","7,3","-5","-5","-5","90","-6","--","3","W","1,6","14","W","-6","-5","-6","-8","0,0","0,0","6","0,26","14","0,0","0","0,0","0","0,484","0,000"
"9/2/13 07:30","1017,4","17","37","2","15","7,3","-5","-5","-5","89","-6","--","3","W","1,6","14","WNW","-6","-5","-6","-8","0,0","0,0","22","0,95","30","0,0","0","0,0","0","0,485","0,000"
"9/2/13 08:00","1017,6","17","37","2","15","7,3","-4","-4","-5","84","-6","--","0","","0,0","13","W","-4","-4","-4","-5","0,0","0,0","64","2,75","104","0,0","0","0,0","0","0,465","0,000"
"9/2/13 08:30","1017,7","17","37","2","15","7,3","-4","-4","-4","84","-6","--","2","W","0,8","11","W","-4","-4","-4","-5","0,0","0,0","83","3,57","128","0,0","0","0,0","0","0,458","0,000"
"9/2/13 09:00","1017,8","17","37","2","15","7,3","-3","-3","-4","84","-6","--","3","W","1,6","13","WNW","-4","-4","-5","-4","0,0","0,0","85","3,66","113","0,0","0","0,1","1","0,455","0,000"
"9/2/13 09:30","1018,1","17","37","2","15","7,3","-3","-3","-4","85","-5","--","2","WSW","0,8","14","NW","-3","-3","-3","-3","0,0","0,0","91","3,91","190","0,0","0","0,1","1","0,451","0,000"
"9/2/13 10:00","1018,4","17","37","2","15","7,3","-3","-3","-3","81","-6","--","3","WSW","1,6","13","WSW","-4","-3","-4","-2","0,2","0,0","166","7,14","325","0,1","1","0,2","1","0,441","0,000"
"9/2/13 10:30","1018,4","17","37","2","15","7,3","-3","-3","-3","81","-6","--","3","W","1,6","13","W","-4","-3","-4","-3","0,0","0,0","129","5,55","211","0,0","1","0,1","1","0,444","0,000"
"9/2/13 11:00","1018,4","17","37","2","15","7,3","-3","-3","-3","76","-6","--","3","W","1,6","14","WSW","-4","-3","-4","-2","0,0","0,0","183","7,87","216","0,0","1","0,2","1","0,437","0,000"
"9/2/13 11:30","1018,4","17","37","2","15","7,3","-3","-3","-3","75","-7","--","6","W","3,2","16","WNW","-5","-3","-6","-3","0,0","0,0","185","7,96","218","0,1","1","0,2","1","0,439","0,000"
"9/2/13 12:00","1018,3","17","37","2","15","7,3","-3","-3","-3","75","-7","--","3","W","1,6","18","W","-4","-3","-4","-2","0,0","0,0","146","6,28","211","0,1","1","0,1","1","0,440","0,000"
"9/2/13 12:30","1018,2","17","37","2","15","7,3","-2","-2","-3","70","-7","--","3","W","1,6","14","W","-3","-2","-3","2","0,0","0,0","403","17,34","608","0,0","1","0,3","1","0,422","0,000"
"9/2/13 13:00","1018,3","17","37","2","15","7,3","-2","-2","-3","72","-7","--","6","W","3,2","18","WNW","-5","-2","-5","-2","0,0","0,0","233","10,02","469","0,1","1","0,2","1","0,427","0,000"
"9/2/13 13:30","1018,4","17","37","2","15","7,3","-2","-1","-2","70","-7","--","3","W","1,6","14","SW","-3","-3","-4","1","0,0","0,0","340","14,63","461","0,0","1","0,2","1","0,433","0,000"
"9/2/13 14:00","1018,4","17","37","2","15","7,3","-2","-2","-2","68","-7","--","5","WSW","2,4","19","W","-3","-2","-4","2","0,0","0,0","378","16,26","457","0,1","1","0,1","1","0,417","0,000"
"9/2/13 14:30","1018,4","17","37","2","15","7,3","-3","-2","-3","75","-7","--","5","W","2,4","16","W","-5","-3","-5","-3","0,2","0,0","190","8,17","357","0,0","0","0,0","1","0,440","0,000"
"9/2/13 15:00","1018,5","17","37","2","15","7,3","-3","-3","-3","75","-7","--","2","W","0,8","13","W","-3","-3","-3","-3","0,0","0,0","73","3,14","109","0,0","0","0,0","0","0,441","0,000"
"9/2/13 15:30","1018,5","17","37","2","15","7,3","-3","-3","-3","75","-7","--","2","W","0,8","14","W","-3","-4","-4","-5","0,0","0,0","64","2,75","102","0,1","0","0,0","0","0,454","0,000"
"9/2/13 16:00","1018,7","17","37","2","15","7,3","-4","-3","-4","78","-7","--","0","","0,0","6","W","-4","-4","-4","-6","0,0","0,0","24","1,03","35","0,0","0","0,0","0","0,465","0,000"
"9/2/13 16:30","1018,9","17","37","2","15","7,3","-5","-4","-5","81","-7","--","0","","0,0","2","W","-5","-5","-5","-7","0,0","0,0","4","0,17","12","0,0","0","0,0","0","0,479","0,000"
"9/2/13 17:00","1019,0","17","37","2","15","7,3","-5","-5","-5","85","-8","--","0","","0,0","0","","-5","-6","-6","-8","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,495","0,000"
"9/2/13 17:30","1019,1","17","37","2","15","7,3","-6","-5","-6","87","-8","--","0","","0,0","0","","-6","-6","-6","-8","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,502","0,000"
"9/2/13 18:00","1019,3","17","37","2","15","7,3","-7","-6","-7","89","-8","--","0","","0,0","0","","-7","-7","-7","-9","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,521","0,000"
"9/2/13 18:30","1019,3","17","37","2","15","7,3","-7","-7","-7","91","-8","--","0","","0,0","0","","-7","-7","-7","-9","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,528","0,000"
"9/2/13 19:00","1019,4","17","37","2","15","7,3","-8","-7","-8","91","-9","--","0","","0,0","0","","-8","-8","-8","-10","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,545","0,000"
"9/2/13 19:30","1019,3","17","37","2","15","7,3","-8","-8","-8","92","-9","--","0","","0,0","0","","-8","-8","-8","-10","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,544","0,000"
"9/2/13 20:00","1019,4","17","37","2","15","7,3","-8","-8","-8","93","-9","--","0","","0,0","0","","-8","-8","-8","-10","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,542","0,000"
"9/2/13 20:30","1019,3","17","37","2","15","7,3","-7","-7","-8","93","-8","--","0","","0,0","0","","-7","-7","-7","-10","0,0","0,0","0","0,00","0","0,0","0","0,0","0","0,534","0,000"
